site,comp,rep,clone,core,age,rwidth,dens,year,mfa,moe,new.age
Golden Downs,63,1,125,x,1,5.475,454,2002,33.1,3.6,2
Golden Downs,63,1,125,x,2,15.15,427,2003,39.8,2.8,3
Golden Downs,63,1,125,x,3,17.775,441,2004,41.9,2.5,4
Golden Downs,63,1,125,x,4,15.175,444,2005,32.3,3.2,5
Golden Downs,63,1,125,x,5,13.7,489,2006,30.4,4.5,6
Golden Downs,63,1,125,x,6,11.225,466,2007,30.1,4.6,7
Golden Downs,63,1,125,x,7,8.95,503,2008,28.8,6.1,8
Golden Downs,63,1,125,x,8,8.275,479,2009,25.7,6.6,9
Golden Downs,63,1,125,x,9,10.925,564,2010,24.5,8.5,10
Golden Downs,63,1,125,x,10,9.275,532,2011,22.9,8.9,11
Golden Downs,63,1,125,a,1,3.675,438,2002,33.6,3.6,2
Golden Downs,63,1,125,a,2,14.5,421,2003,37.8,3,3
Golden Downs,63,1,125,a,3,16.325,431,2004,33.1,3.6,4
Golden Downs,63,1,125,a,4,13.575,427,2005,34.1,3.8,5
Golden Downs,63,1,125,a,5,11.375,467,2006,31.6,4.5,6
Golden Downs,63,1,125,a,6,7.925,427,2007,28.6,4.8,7
Golden Downs,63,1,125,a,7,5.775,506,2008,23.5,8.4,8
Golden Downs,63,1,125,a,8,6.125,459,2009,20.9,8.4,9
Golden Downs,63,1,125,a,9,6.5,513,2010,19.5,10.1,10
Golden Downs,63,1,125,a,10,5.475,502,2011,18.1,11.1,11
Golden Downs,63,1,126,x,1,12.6,407,2003,31.6,3.4,3
Golden Downs,63,1,126,x,2,13.85,406,2004,35.1,3.7,4
Golden Downs,63,1,126,x,3,13.15,398,2005,32.1,3.8,5
Golden Downs,63,1,126,x,4,12.8,473,2006,28.6,5.5,6
Golden Downs,63,1,126,x,5,11.125,431,2007,28.3,5.3,7
Golden Downs,63,1,126,x,6,8.825,506,2008,27.3,6.2,8
Golden Downs,63,1,126,x,7,7.85,466,2009,24.5,7.1,9
Golden Downs,63,1,126,x,8,7.95,517,2010,21.4,9.1,10
Golden Downs,63,1,126,x,9,7.75,513,2011,21,9.3,11
Golden Downs,63,1,126,a,1,13.4,415,2003,36.5,3.4,3
Golden Downs,63,1,126,a,2,13.925,409,2004,36,3.6,4
Golden Downs,63,1,126,a,3,15,442,2005,30,4.5,5
Golden Downs,63,1,126,a,4,11.975,521,2006,28,6.7,6
Golden Downs,63,1,126,a,5,10.725,467,2007,26.3,6.5,7
Golden Downs,63,1,126,a,6,7.625,521,2008,24,8.3,8
Golden Downs,63,1,126,a,7,6.65,451,2009,22.1,7.9,9
Golden Downs,63,1,126,a,8,6.025,508,2010,19.2,10,10
Golden Downs,63,1,126,a,9,6.25,508,2011,17.8,10.7,11
Golden Downs,63,1,158,x,1,2.5,449,2002,36.2,3,2
Golden Downs,63,1,158,x,2,20.6,421,2003,37.6,2.9,3
Golden Downs,63,1,158,x,3,19.075,432,2004,27.1,5.3,4
Golden Downs,63,1,158,x,4,16,433,2005,26.2,5.7,5
Golden Downs,63,1,158,x,5,14.5,472,2006,23,7.7,6
Golden Downs,63,1,158,x,6,10.3,434,2007,19.2,8.2,7
Golden Downs,63,1,158,x,7,7.7,513,2008,14,12.5,8
Golden Downs,63,1,158,x,8,7.5,481,2009,13.7,11.5,9
Golden Downs,63,1,158,x,9,8.175,500,2010,13.6,12.7,10
Golden Downs,63,1,158,x,10,6.55,526,2011,12.8,14.1,11
Golden Downs,63,1,158,a,1,10.775,481,2002,41.4,2.8,2
Golden Downs,63,1,158,a,2,14.75,428,2003,38.2,3.1,3
Golden Downs,63,1,158,a,3,22.6,463,2004,38.5,3.3,4
Golden Downs,63,1,158,a,4,19.225,429,2005,33.9,3.6,5
Golden Downs,63,1,158,a,5,17.625,458,2006,31,4.8,6
Golden Downs,63,1,158,a,6,11.25,437,2007,23.1,7.3,7
Golden Downs,63,1,158,a,7,9.95,509,2008,17.8,10.5,8
Golden Downs,63,1,158,a,8,7.675,473,2009,16.1,10.2,9
Golden Downs,63,1,158,a,9,8.05,543,2010,14.6,13.3,10
Golden Downs,63,1,158,a,10,6.15,517,2011,14.3,12.5,11
Golden Downs,63,1,159,x,1,16.8,344,2003,35.7,2.4,3
Golden Downs,63,1,159,x,2,16.15,336,2004,37.9,1.9,4
Golden Downs,63,1,159,x,3,13.425,364,2005,37.9,2.1,5
Golden Downs,63,1,159,x,4,14.125,411,2006,35.8,2.9,6
Golden Downs,63,1,159,x,5,11.575,380,2007,35.1,3.4,7
Golden Downs,63,1,159,x,6,8.275,398,2008,24.3,6,8
Golden Downs,63,1,159,x,7,4.925,365,2009,18.3,6.7,9
Golden Downs,63,1,159,x,8,4.75,489,2010,14.5,11.3,10
Golden Downs,63,1,159,x,9,5.6,445,2011,13.6,12.3,11
Golden Downs,63,1,159,a,1,19.4,356,2003,31.2,2.5,3
Golden Downs,63,1,159,a,2,17.4,332,2004,32,2.1,4
Golden Downs,63,1,159,a,3,11.625,357,2005,32.5,2.4,5
Golden Downs,63,1,159,a,4,14.2,377,2006,30.6,3.2,6
Golden Downs,63,1,159,a,5,9.9,366,2007,26.6,4.4,7
Golden Downs,63,1,159,a,6,8.575,402,2008,20.7,7.4,8
Golden Downs,63,1,159,a,7,6.725,377,2009,17.7,7.7,9
Golden Downs,63,1,159,a,8,5.425,438,2010,15.4,10.4,10
Golden Downs,63,1,159,a,9,4.8,453,2011,14.4,11.3,11
Golden Downs,63,1,162,x,1,8.8,357,2003,31.1,2.4,3
Golden Downs,63,1,162,x,2,16.45,364,2004,31.5,2.9,4
Golden Downs,63,1,162,x,3,16.725,371,2005,28.9,3.6,5
Golden Downs,63,1,162,x,4,17.725,400,2006,28.1,4.4,6
Golden Downs,63,1,162,x,5,15.125,363,2007,25.8,4.7,7
Golden Downs,63,1,162,x,6,12.475,392,2008,21.1,6.9,8
Golden Downs,63,1,162,x,7,9.225,359,2009,20,6.5,9
Golden Downs,63,1,162,x,8,8.375,435,2010,17.4,9.4,10
Golden Downs,63,1,162,x,9,10.35,448,2011,16.4,10,11
Golden Downs,63,1,162,a,1,10.3,358,2003,37,2.5,3
Golden Downs,63,1,162,a,2,16.925,366,2004,35.4,3.1,4
Golden Downs,63,1,162,a,3,17.325,391,2005,31.2,3.7,5
Golden Downs,63,1,162,a,4,17.175,405,2006,28.9,4.1,6
Golden Downs,63,1,162,a,5,13.425,385,2007,26.1,5,7
Golden Downs,63,1,162,a,6,11.15,433,2008,21,7.6,8
Golden Downs,63,1,162,a,7,9.525,382,2009,20.1,6.9,9
Golden Downs,63,1,162,a,8,10.55,455,2010,19.4,8.6,10
Golden Downs,63,1,162,a,9,9.25,433,2011,18.6,8.9,11
Golden Downs,63,1,166,x,1,10.15,318,2002,31.7,2.9,2
Golden Downs,63,1,166,x,2,6.05,419,2003,34.7,3.3,3
Golden Downs,63,1,166,x,3,18.85,383,2004,33.8,3.2,4
Golden Downs,63,1,166,x,4,17.95,380,2005,30,3.5,5
Golden Downs,63,1,166,x,5,15.6,415,2006,27.4,4.8,6
Golden Downs,63,1,166,x,6,8.025,373,2007,22.6,5.6,7
Golden Downs,63,1,166,x,7,6.275,459,2008,15.5,10.7,8
Golden Downs,63,1,166,x,8,5.925,408,2009,15.9,9.2,9
Golden Downs,63,1,166,x,9,5.2,423,2010,15,9.8,10
Golden Downs,63,1,166,x,10,4.4,436,2011,14.1,10.9,11
Golden Downs,63,1,166,a,1,10.425,326,2002,32.3,2.7,2
Golden Downs,63,1,166,a,2,6.775,399,2003,33,3.5,3
Golden Downs,63,1,166,a,3,18.05,364,2004,33.5,2.9,4
Golden Downs,63,1,166,a,4,17.675,427,2005,34.3,3.1,5
Golden Downs,63,1,166,a,5,17,479,2006,34.1,3.4,6
Golden Downs,63,1,166,a,6,10.05,377,2007,26.4,5.2,7
Golden Downs,63,1,166,a,7,8.525,454,2008,16.4,10.1,8
Golden Downs,63,1,166,a,8,7.05,383,2009,17.3,8.4,9
Golden Downs,63,1,166,a,9,7.1,461,2010,17,9.4,10
Golden Downs,63,1,166,a,10,5.4,459,2011,16.7,10.2,11
Golden Downs,63,1,166,v,1,4.95,325,2002,32.7,3,2
Golden Downs,63,1,166,v,2,12.35,376,2003,33.7,3.1,3
Golden Downs,63,1,166,v,3,19.225,391,2004,35.1,3.1,4
Golden Downs,63,1,166,v,4,17.475,371,2005,31.7,3.8,5
Golden Downs,63,1,166,v,5,15.075,406,2006,25.4,5.6,6
Golden Downs,63,1,166,v,6,8.6,402,2007,20.1,7.6,7
Golden Downs,63,1,166,v,7,6.3,471,2008,14.3,11.7,8
Golden Downs,63,1,166,v,8,7.15,448,2009,14.8,10.2,9
Golden Downs,63,1,166,v,9,7.1,476,2010,14.8,11.4,10
Golden Downs,63,1,166,v,10,4.35,428,2011,13.4,11.6,11
Golden Downs,63,1,166,c,1,4.775,341,2002,32.4,3.2,2
Golden Downs,63,1,166,c,2,11.75,361,2003,36.2,2.6,3
Golden Downs,63,1,166,c,3,17.9,372,2004,34.8,2.9,4
Golden Downs,63,1,166,c,4,17.575,373,2005,34.4,3,5
Golden Downs,63,1,166,c,5,15.65,407,2006,28,4.9,6
Golden Downs,63,1,166,c,6,9.625,381,2007,23.6,5.5,7
Golden Downs,63,1,166,c,7,8.15,442,2008,16.5,9.6,8
Golden Downs,63,1,166,c,8,8.2,394,2009,17.3,8.4,9
Golden Downs,63,1,166,c,9,7.35,450,2010,15.5,9.9,10
Golden Downs,63,1,166,c,10,5.125,431,2011,14.4,11.5,11
Golden Downs,63,1,174,x,1,11.225,355,2003,30.9,3.2,3
Golden Downs,63,1,174,x,2,16.45,396,2004,32.1,3.5,4
Golden Downs,63,1,174,x,3,16.875,394,2005,30.7,3.8,5
Golden Downs,63,1,174,x,4,11.825,469,2006,27,5.5,6
Golden Downs,63,1,174,x,5,7.675,384,2007,28.1,4.4,7
Golden Downs,63,1,174,x,6,4.225,442,2008,23.5,6.7,8
Golden Downs,63,1,174,x,7,2,411,2009,20.4,8.5,9
Golden Downs,63,1,174,x,8,1.775,600,2010,16.2,12,10
Golden Downs,63,1,174,x,9,3.875,568,2011,13.3,15.7,11
Golden Downs,63,1,174,a,1,10.125,375,2003,29.8,3.3,3
Golden Downs,63,1,174,a,2,14.1,397,2004,30.7,3.8,4
Golden Downs,63,1,174,a,3,16.6,448,2005,30.1,4.3,5
Golden Downs,63,1,174,a,4,11.875,454,2006,28.9,4.7,6
Golden Downs,63,1,174,a,5,6.425,411,2007,28.4,3.9,7
Golden Downs,63,1,174,a,6,4.825,451,2008,24.6,5.8,8
Golden Downs,63,1,174,a,7,3.35,397,2009,22.8,6.4,9
Golden Downs,63,1,174,a,8,2.125,495,2010,17.4,9.5,10
Golden Downs,63,1,174,a,9,2.375,550,2011,12.7,14.1,11
Golden Downs,63,1,187,x,1,3.375,374,2002,39.8,2,2
Golden Downs,63,1,187,x,2,5.85,413,2003,37.5,2.4,3
Golden Downs,63,1,187,x,3,16.7,408,2004,32.6,3.4,4
Golden Downs,63,1,187,x,4,16.625,408,2005,28.2,4.6,5
Golden Downs,63,1,187,x,5,16.825,435,2006,27.3,5.2,6
Golden Downs,63,1,187,x,6,14.65,447,2007,24.7,6.4,7
Golden Downs,63,1,187,x,7,11.225,458,2008,23.3,7.3,8
Golden Downs,63,1,187,x,8,9.55,451,2009,26.8,5,9
Golden Downs,63,1,187,x,9,10.875,583,2010,28,5.6,10
Golden Downs,63,1,187,x,10,8.15,500,2011,24.5,6.7,11
Golden Downs,63,1,187,a,1,3.025,348,2002,36.1,1.9,2
Golden Downs,63,1,187,a,2,5.35,393,2003,36.4,2.4,3
Golden Downs,63,1,187,a,3,15.1,395,2004,30.4,3.9,4
Golden Downs,63,1,187,a,4,13.4,399,2005,27,4.9,5
Golden Downs,63,1,187,a,5,14.95,415,2006,26,5.4,6
Golden Downs,63,1,187,a,6,11.6,382,2007,23.6,5.9,7
Golden Downs,63,1,187,a,7,7.95,437,2008,18.8,8.8,8
Golden Downs,63,1,187,a,8,8.275,393,2009,17.6,8.1,9
Golden Downs,63,1,187,a,9,8.45,452,2010,16.7,9.6,10
Golden Downs,63,1,187,a,10,8.1,459,2011,17.3,10.2,11
Golden Downs,63,1,236,x,1,8.075,414,2003,32.5,3.5,3
Golden Downs,63,1,236,x,2,16.8,435,2004,31.8,4.1,4
Golden Downs,63,1,236,x,3,15.275,435,2005,29.6,4.6,5
Golden Downs,63,1,236,x,4,16.15,462,2006,28.8,5.5,6
Golden Downs,63,1,236,x,5,9.975,459,2007,26.6,6.3,7
Golden Downs,63,1,236,x,6,7.75,503,2008,20.4,9.5,8
Golden Downs,63,1,236,x,7,8.975,465,2009,20.2,8.4,9
Golden Downs,63,1,236,x,8,8.05,499,2010,18.6,9.5,10
Golden Downs,63,1,236,x,9,7.175,473,2011,17.6,10.3,11
Golden Downs,63,1,236,a,1,8.45,405,2003,36.8,2.3,3
Golden Downs,63,1,236,a,2,16.325,448,2004,33.1,3.5,4
Golden Downs,63,1,236,a,3,16.85,460,2005,34,3.8,5
Golden Downs,63,1,236,a,4,18.975,476,2006,34.5,3.9,6
Golden Downs,63,1,236,a,5,12.8,458,2007,30.4,5.2,7
Golden Downs,63,1,236,a,6,10.325,498,2008,26,7.3,8
Golden Downs,63,1,236,a,7,8.875,493,2009,25.8,6.7,9
Golden Downs,63,1,236,a,8,9.775,504,2010,25.9,7,10
Golden Downs,63,1,236,a,9,8.1,521,2011,25.9,6.9,11
Golden Downs,63,1,323,x,1,2.5,403,2002,32.7,1.8,2
Golden Downs,63,1,323,x,2,14.3,421,2003,30.4,4,3
Golden Downs,63,1,323,x,3,17.475,416,2004,32.6,3.7,4
Golden Downs,63,1,323,x,4,16.675,441,2005,32,4.2,5
Golden Downs,63,1,323,x,5,14.95,457,2006,28.6,5.3,6
Golden Downs,63,1,323,x,6,10.275,422,2007,25.2,6.1,7
Golden Downs,63,1,323,x,7,9.5,499,2008,23.9,7.7,8
Golden Downs,63,1,323,x,8,8.35,473,2009,22.8,7.8,9
Golden Downs,63,1,323,x,9,8.15,510,2010,20.2,9.2,10
Golden Downs,63,1,323,x,10,7.3,479,2011,19.1,9.9,11
Golden Downs,63,1,323,a,1,3.7,330,2002,25.9,3.1,2
Golden Downs,63,1,323,a,2,13.125,400,2003,26.2,4.3,3
Golden Downs,63,1,323,a,3,15.225,416,2004,24.1,5.7,4
Golden Downs,63,1,323,a,4,15.25,434,2005,25.8,5.7,5
Golden Downs,63,1,323,a,5,12.6,470,2006,26.1,5.9,6
Golden Downs,63,1,323,a,6,9.6,416,2007,25,5.9,7
Golden Downs,63,1,323,a,7,8.825,511,2008,20.5,9.2,8
Golden Downs,63,1,323,a,8,7.5,490,2009,19.6,9.4,9
Golden Downs,63,1,323,a,9,6.2,515,2010,16.8,11,10
Golden Downs,63,1,323,a,10,5.875,481,2011,16.5,11.2,11
Golden Downs,63,1,465,x,1,2.025,403,2002,30.9,3.7,2
Golden Downs,63,1,465,x,2,20.9,382,2003,33,3.6,3
Golden Downs,63,1,465,x,3,17.225,392,2004,29.6,4,4
Golden Downs,63,1,465,x,4,17.95,427,2005,33.6,3.6,5
Golden Downs,63,1,465,x,5,19.325,444,2006,27.7,5.6,6
Golden Downs,63,1,465,x,6,13.4,430,2007,25.2,6.1,7
Golden Downs,63,1,465,x,7,10.05,453,2008,21.1,8.3,8
Golden Downs,63,1,465,x,8,10.225,420,2009,19.8,7.7,9
Golden Downs,63,1,465,x,9,10.5,479,2010,17.8,9.9,10
Golden Downs,63,1,465,x,10,9.525,443,2011,18.9,8.8,11
Golden Downs,63,1,465,a,1,2.55,504,2002,37.5,3.2,2
Golden Downs,63,1,465,a,2,21.225,414,2003,35.6,3.5,3
Golden Downs,63,1,465,a,3,19.525,421,2004,35.4,3.6,4
Golden Downs,63,1,465,a,4,17.125,450,2005,31.3,4.9,5
Golden Downs,63,1,465,a,5,16.75,493,2006,28.7,5.9,6
Golden Downs,63,1,465,a,6,13.4,449,2007,26.4,6.5,7
Golden Downs,63,1,465,a,7,10,477,2008,19.6,9.1,8
Golden Downs,63,1,465,a,8,9.5,457,2009,16.8,9.5,9
Golden Downs,63,1,465,a,9,9.875,551,2010,16.2,11.7,10
Golden Downs,63,1,465,a,10,8.925,496,2011,18.2,10,11
Golden Downs,63,1,465,v,1,5.2,490,2002,32.8,4.4,2
Golden Downs,63,1,465,v,2,17.825,401,2003,34.3,3.6,3
Golden Downs,63,1,465,v,3,16.7,425,2004,29.7,4.8,4
Golden Downs,63,1,465,v,4,15.8,437,2005,29.3,5,5
Golden Downs,63,1,465,v,5,16.35,481,2006,26.5,6.2,6
Golden Downs,63,1,465,v,6,12.475,461,2007,25.6,6.6,7
Golden Downs,63,1,465,v,7,10.625,493,2008,20.1,9.5,8
Golden Downs,63,1,465,v,8,10.375,462,2009,18.8,9,9
Golden Downs,63,1,465,v,9,11.475,513,2010,16.5,11.4,10
Golden Downs,63,1,465,v,10,8.475,478,2011,17,10.5,11
Golden Downs,63,1,465,b,1,5.325,439,2002,34.3,3.6,2
Golden Downs,63,1,465,b,2,19.075,379,2003,33.8,3.5,3
Golden Downs,63,1,465,b,3,19.825,407,2004,33,3.7,4
Golden Downs,63,1,465,b,4,18.1,448,2005,34.4,3.9,5
Golden Downs,63,1,465,b,5,16.675,458,2006,29.1,5.3,6
Golden Downs,63,1,465,b,6,12.975,452,2007,26.6,6.4,7
Golden Downs,63,1,465,b,7,10.15,452,2008,21.5,8,8
Golden Downs,63,1,465,b,8,9.05,438,2009,20.3,8.1,9
Golden Downs,63,1,465,b,9,9.25,518,2010,16.8,11.2,10
Golden Downs,63,1,465,b,10,6.95,478,2011,15.6,11.5,11
Golden Downs,63,1,486,x,1,14.675,427,2003,29.9,3.3,3
Golden Downs,63,1,486,x,2,19.475,435,2004,32,2.7,4
Golden Downs,63,1,486,x,3,17.5,436,2005,32,3.4,5
Golden Downs,63,1,486,x,4,15.9,475,2006,28.1,5.4,6
Golden Downs,63,1,486,x,5,13.275,436,2007,25.6,5.7,7
Golden Downs,63,1,486,x,6,10.85,484,2008,21.9,8.2,8
Golden Downs,63,1,486,x,7,9.95,445,2009,19.9,8.2,9
Golden Downs,63,1,486,x,8,8.6,483,2010,17.7,10.2,10
Golden Downs,63,1,486,x,9,6.5,477,2011,17.2,9.5,11
Golden Downs,63,1,486,a,1,12.975,398,2003,31,3.2,3
Golden Downs,63,1,486,a,2,17.025,395,2004,31.7,3.6,4
Golden Downs,63,1,486,a,3,18.05,399,2005,31.7,3.7,5
Golden Downs,63,1,486,a,4,17.85,441,2006,28.7,4.5,6
Golden Downs,63,1,486,a,5,12.175,390,2007,24.9,5.3,7
Golden Downs,63,1,486,a,6,8.6,447,2008,20.2,8.2,8
Golden Downs,63,1,486,a,7,10.025,438,2009,20.8,7.3,9
Golden Downs,63,1,486,a,8,11,448,2010,21.7,7.2,10
Golden Downs,63,1,486,a,9,7.525,436,2011,20.4,7.9,11
Golden Downs,63,2,125,x,1,14.375,384,2003,34.1,2.3,3
Golden Downs,63,2,125,x,2,16.775,416,2004,40,2.2,4
Golden Downs,63,2,125,x,3,14.225,421,2005,36.7,2.8,5
Golden Downs,63,2,125,x,4,14.75,463,2006,33.7,4,6
Golden Downs,63,2,125,x,5,9.925,440,2007,31.9,4.7,7
Golden Downs,63,2,125,x,6,9.05,524,2008,26.1,7.6,8
Golden Downs,63,2,125,x,7,8.35,470,2009,22.9,7.7,9
Golden Downs,63,2,125,x,8,7.2,514,2010,19.6,10.1,10
Golden Downs,63,2,125,x,9,7.475,463,2011,19.6,9,11
Golden Downs,63,2,125,a,1,16.225,407,2003,39.9,2,3
Golden Downs,63,2,125,a,2,18.725,492,2004,39,2.5,4
Golden Downs,63,2,125,a,3,18.675,461,2005,39.6,2.7,5
Golden Downs,63,2,125,a,4,19.35,483,2006,34.6,3.5,6
Golden Downs,63,2,125,a,5,12.425,452,2007,30.8,4.5,7
Golden Downs,63,2,125,a,6,10.3,514,2008,26.8,7,8
Golden Downs,63,2,125,a,7,8.375,493,2009,25.2,6.8,9
Golden Downs,63,2,125,a,8,8.2,547,2010,24.9,8,10
Golden Downs,63,2,125,a,9,7.975,499,2011,23.7,8.5,11
Golden Downs,63,2,126,x,1,11.525,451,2003,35.4,2.8,3
Golden Downs,63,2,126,x,2,12.1,449,2004,32.8,3,4
Golden Downs,63,2,126,x,3,12.825,480,2005,30.3,4.5,5
Golden Downs,63,2,126,x,4,12.825,504,2006,31.6,4.7,6
Golden Downs,63,2,126,x,5,10.375,476,2007,29.9,5.1,7
Golden Downs,63,2,126,x,6,8.95,506,2008,27.8,6.5,8
Golden Downs,63,2,126,x,7,7.275,472,2009,25.6,6.6,9
Golden Downs,63,2,126,x,8,6.35,501,2010,22.7,8.5,10
Golden Downs,63,2,126,x,9,4.875,469,2011,19.6,9.4,11
Golden Downs,63,2,126,a,1,11.3,432,2003,35.4,3.3,3
Golden Downs,63,2,126,a,2,12.225,447,2004,38,2.9,4
Golden Downs,63,2,126,a,3,10.675,442,2005,34.8,3.3,5
Golden Downs,63,2,126,a,4,8.775,512,2006,29.2,6,6
Golden Downs,63,2,126,a,5,6.775,542,2007,26,7.7,7
Golden Downs,63,2,126,a,6,6.2,531,2008,22.9,8.9,8
Golden Downs,63,2,126,a,7,4.125,502,2009,18.7,10.4,9
Golden Downs,63,2,126,a,8,3.4,571,2010,15.2,14.3,10
Golden Downs,63,2,126,a,9,2.5,519,2011,14,13.6,11
Golden Downs,63,2,158,x,1,21.275,411,2003,35.8,3.2,3
Golden Downs,63,2,158,x,2,17.525,378,2004,26.9,4.3,4
Golden Downs,63,2,158,x,3,16.5,403,2005,25,5.3,5
Golden Downs,63,2,158,x,4,14.575,468,2006,18.9,9,6
Golden Downs,63,2,158,x,5,10.45,416,2007,16.4,9.6,7
Golden Downs,63,2,158,x,6,7.35,504,2008,12.1,13.5,8
Golden Downs,63,2,158,x,7,7.75,475,2009,12.7,12.5,9
Golden Downs,63,2,158,x,8,7.95,473,2010,13.3,12.1,10
Golden Downs,63,2,158,x,9,5.325,494,2011,11.9,14.5,11
Golden Downs,63,2,158,a,1,20.4,400,2003,32.7,3.4,3
Golden Downs,63,2,158,a,2,20.55,402,2004,33.5,3.3,4
Golden Downs,63,2,158,a,3,18.65,396,2005,29.9,3.9,5
Golden Downs,63,2,158,a,4,18.25,437,2006,26.9,5.4,6
Golden Downs,63,2,158,a,5,12.85,444,2007,20.3,8.6,7
Golden Downs,63,2,158,a,6,10.175,480,2008,16.6,10.5,8
Golden Downs,63,2,158,a,7,9.45,479,2009,15.6,10.7,9
Golden Downs,63,2,158,a,8,10.55,502,2010,14.3,12,10
Golden Downs,63,2,158,a,9,6.9,481,2011,13.6,12.2,11
Golden Downs,63,2,159,x,1,19.625,364,2003,35,1.8,3
Golden Downs,63,2,159,x,2,19.3,365,2004,36.4,1.9,4
Golden Downs,63,2,159,x,3,15.925,380,2005,31.9,2.8,5
Golden Downs,63,2,159,x,4,14.175,416,2006,28.7,4.3,6
Golden Downs,63,2,159,x,5,11.95,400,2007,25.4,5.6,7
Golden Downs,63,2,159,x,6,9.3,440,2008,19,8.6,8
Golden Downs,63,2,159,x,7,9.425,414,2009,17.3,8.8,9
Golden Downs,63,2,159,x,8,9.575,452,2010,16.5,9.4,10
Golden Downs,63,2,159,x,9,6.925,451,2011,15.4,10.4,11
Golden Downs,63,2,159,a,1,19,345,2003,34.2,2.3,3
Golden Downs,63,2,159,a,2,18.025,346,2004,32.1,2.5,4
Golden Downs,63,2,159,a,3,14.45,367,2005,30.2,3.3,5
Golden Downs,63,2,159,a,4,12.125,419,2006,27,5.2,6
Golden Downs,63,2,159,a,5,11.2,408,2007,24,5.9,7
Golden Downs,63,2,159,a,6,8.15,440,2008,18.8,8.8,8
Golden Downs,63,2,159,a,7,7.05,396,2009,16.4,8.5,9
Golden Downs,63,2,159,a,8,8.2,452,2010,13.7,10.9,10
Golden Downs,63,2,159,a,9,6.05,447,2011,13.5,11.5,11
Golden Downs,63,2,162,x,1,5.075,358,2002,36.2,2.5,2
Golden Downs,63,2,162,x,2,14.725,382,2003,37.1,2.5,3
Golden Downs,63,2,162,x,3,16.575,395,2004,37.6,2.5,4
Golden Downs,63,2,162,x,4,15.175,417,2005,36.5,3.2,5
Golden Downs,63,2,162,x,5,12.35,466,2006,29.6,4.7,6
Golden Downs,63,2,162,x,6,8.925,464,2007,25.2,6.5,7
Golden Downs,63,2,162,x,7,8.5,499,2008,18.2,10.2,8
Golden Downs,63,2,162,x,8,5.375,466,2009,16.4,9.8,9
Golden Downs,63,2,162,x,9,8.675,571,2010,15,13.2,10
Golden Downs,63,2,162,x,10,8.65,520,2011,16.7,11.5,11
Golden Downs,63,2,162,a,1,2.725,407,2002,33.7,2.6,2
Golden Downs,63,2,162,a,2,15.575,381,2003,35.5,2.2,3
Golden Downs,63,2,162,a,3,14.475,380,2004,35.3,2.7,4
Golden Downs,63,2,162,a,4,13.6,386,2005,31.7,3,5
Golden Downs,63,2,162,a,5,15.025,423,2006,32.8,3.1,6
Golden Downs,63,2,162,a,6,8.375,410,2007,29.1,4.2,7
Golden Downs,63,2,162,a,7,8.75,430,2008,22.2,7.3,8
Golden Downs,63,2,162,a,8,7.25,407,2009,19.3,7.3,9
Golden Downs,63,2,162,a,9,7.85,466,2010,17,9.6,10
Golden Downs,63,2,162,a,10,7.65,425,2011,17.2,9.2,11
Golden Downs,63,2,166,x,1,16.55,335,2003,32.2,2.8,3
Golden Downs,63,2,166,x,2,18,384,2004,35.9,2.7,4
Golden Downs,63,2,166,x,3,16.825,420,2005,34,3.5,5
Golden Downs,63,2,166,x,4,15.575,460,2006,31.2,3.9,6
Golden Downs,63,2,166,x,5,10.55,409,2007,25.3,5.9,7
Golden Downs,63,2,166,x,6,8.225,431,2008,18.6,8.3,8
Golden Downs,63,2,166,x,7,7.025,412,2009,16.7,8.8,9
Golden Downs,63,2,166,x,8,7.05,489,2010,14.1,11.7,10
Golden Downs,63,2,166,x,9,6.525,462,2011,14,12,11
Golden Downs,63,2,166,a,1,14.875,323,2003,36.7,2.3,3
Golden Downs,63,2,166,a,2,18.225,371,2004,33.3,3.1,4
Golden Downs,63,2,166,a,3,17.925,403,2005,35.4,3.1,5
Golden Downs,63,2,166,a,4,19.1,477,2006,35.6,3.3,6
Golden Downs,63,2,166,a,5,12.525,393,2007,28.7,4.9,7
Golden Downs,63,2,166,a,6,9.275,416,2008,20.4,7.5,8
Golden Downs,63,2,166,a,7,8.625,420,2009,18.4,8.1,9
Golden Downs,63,2,166,a,8,11.425,479,2010,17.2,10.1,10
Golden Downs,63,2,166,a,9,9.2,442,2011,17.3,9.7,11
Golden Downs,63,2,174,x,1,4.475,390,2003,34.5,2.4,3
Golden Downs,63,2,174,x,2,11.25,458,2004,33.8,3.6,4
Golden Downs,63,2,174,x,3,18.775,429,2005,34.8,3,5
Golden Downs,63,2,174,x,4,17.825,475,2006,31.9,4,6
Golden Downs,63,2,174,x,5,13.775,480,2007,28.7,6,7
Golden Downs,63,2,174,x,6,9.225,507,2008,21.8,8.9,8
Golden Downs,63,2,174,x,7,7.8,498,2009,19.1,10,9
Golden Downs,63,2,174,x,8,9.6,517,2010,17.8,11.2,10
Golden Downs,63,2,174,x,9,8.275,489,2011,17.4,10.1,11
Golden Downs,63,2,174,a,1,4.8,339,2003,29.1,3.2,3
Golden Downs,63,2,174,a,2,11.225,404,2004,33.5,3.1,4
Golden Downs,63,2,174,a,3,17.25,393,2005,32.6,3.3,5
Golden Downs,63,2,174,a,4,16.65,423,2006,28.5,4.7,6
Golden Downs,63,2,174,a,5,11.025,424,2007,23.6,6.8,7
